日付,到着時刻,定刻,遅延(分),状況,系統,バス停名,ナンバー,バス会社
2026/08/13,07:12,07:10,2,定時,89,第二ゲート（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/13,07:12,07:07,5,遅延 +5分,89,軍桟橋前（那覇空港→旭橋方面）,沖縄200か908,琉球バス交通
2026/08/13,07:12,07:11,1,定時,89,糸満市場入口（那覇・米須・高嶺向け）,沖縄200か 930,沖縄バス
2026/08/13,07:13,07:12,1,定時,89,糸満ロータリー（那覇・沖水向け）,沖縄200か 930,沖縄バス
2026/08/13,07:13,07:13,0,定時,89,潮平（那覇バスターミナル向け）,沖縄200か1691,琉球バス交通
2026/08/13,07:13,07:11,2,定時,89,開南（那覇バスターミナル・旭橋向け）,沖縄230あ 1365,沖縄バス
2026/08/13,07:13,07:08,5,遅延 +5分,89,公園前（那覇バスターミナル向け）,沖縄200か908,琉球バス交通
2026/08/13,07:14,07:13,1,定時,89,糸満西区（那覇・沖水向け）,沖縄200か 930,沖縄バス
2026/08/13,07:14,07:13,1,定時,89,白銀堂前（那覇・沖水向け）,沖縄200か 930,沖縄バス
2026/08/13,07:15,07:15,0,定時,89,糸満入口（那覇・沖水向け）,沖縄200か 930,沖縄バス
2026/08/13,07:15,07:17,-2,早着 -2分,89,阿波根（那覇バスターミナル向け）,沖縄200か1691,琉球バス交通
2026/08/13,07:15,07:11,4,遅延 +4分,89,赤嶺駅前（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/13,07:15,07:17,-2,早着 -2分,89,那覇高校前（那覇バスターミナル・旭橋向け）,沖縄230あ 1365,沖縄バス
2026/08/13,07:17,07:16,1,定時,89,翁長入口（那覇バスターミナル向け）,沖縄200か1691,琉球バス交通
2026/08/13,07:17,07:13,4,遅延 +4分,89,赤嶺安里原（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/13,07:17,07:17,0,定時,89,旭橋・那覇バスターミナル　のりば１０,沖縄200か908,琉球バス交通
2026/08/13,07:17,07:14,3,定時,89,県庁南口（那覇バスターミナル・旭橋向け）,沖縄230あ 1365,沖縄バス
2026/08/13,07:17,07:15,2,定時,89,上泉（那覇バスターミナル・小禄向け）,沖縄230あ 1365,沖縄バス
2026/08/13,07:18,07:17,1,定時,89,西崎入口（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/13,07:18,07:18,0,定時,89,豊見城南高校前（那覇バスターミナル向け）,沖縄200か1691,琉球バス交通
2026/08/13,07:19,07:18,1,定時,89,西崎小学校入口（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/13,07:19,07:19,0,定時,89,座安入口（那覇バスターミナル向け）,沖縄200か1691,琉球バス交通
2026/08/13,07:19,07:15,4,遅延 +4分,89,小禄駅前（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/13,07:20,07:25,-5,早着 -5分,89,糸満バスターミナル（那覇・米須・高嶺向け）,沖縄200か911,琉球バス交通
2026/08/13,07:20,07:13,7,遅延 +7分,89,旭町（開南・国場向け）,沖縄200か908,琉球バス交通
2026/08/13,07:20,07:20,0,定時,89,伊良波（那覇バスターミナル向け）,沖縄200か1691,琉球バス交通
2026/08/13,07:20,07:16,4,遅延 +4分,89,田原（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/13,07:20,07:23,-3,早着 -3分,89,西壷川（開南・国場向け）,沖縄200か908,琉球バス交通
2026/08/13,07:21,07:19,2,定時,89,工業団地入口（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/13,07:21,07:20,1,定時,89,西崎二丁目（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/13,07:21,07:21,0,定時,89,我那覇（那覇方面）,沖縄200か1691,琉球バス交通
2026/08/13,07:21,07:16,5,遅延 +5分,89,壺川（開南・国場向け）,沖縄200か908,琉球バス交通
2026/08/13,07:23,07:27,-4,早着 -4分,89,那覇西高校前（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/13,07:23,07:22,1,定時,89,西崎第二団地前（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/13,07:24,07:23,1,定時,89,名嘉地（那覇バスターミナル向け）,沖縄200か1691,琉球バス交通
2026/08/13,07:24,07:18,6,遅延 +6分,89,農協会館前（那覇バスターミナル向け）,沖縄200か908,琉球バス交通
2026/08/13,07:25,07:25,0,定時,89,糸満市役所入口（那覇・米須・高嶺向け）,沖縄200か911,琉球バス交通
2026/08/13,07:25,07:23,2,定時,89,西崎運動公園前（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/13,07:25,07:27,-2,早着 -2分,89,金城（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/13,07:25,07:19,6,遅延 +6分,89,与儀小学校前（那覇バスターミナル向け）,沖縄200か908,琉球バス交通
2026/08/13,07:26,07:26,0,定時,89,糸満市場入口（那覇・米須・高嶺向け）,沖縄200か911,琉球バス交通
2026/08/13,07:26,07:27,-1,定時,89,高良（那覇バスターミナル向け）,沖縄200か1691,琉球バス交通
2026/08/13,07:26,07:25,1,定時,89,西崎中学校入口（那覇・向陽高校向け）,沖縄200か 930,沖縄バス
2026/08/13,07:26,07:21,5,遅延 +5分,89,軍桟橋前（那覇空港→旭橋方面）,沖縄200か 931,沖縄バス
2026/08/13,07:27,07:26,1,定時,89,糸満ロータリー（那覇・沖水向け）,沖縄200か911,琉球バス交通
2026/08/13,07:27,07:26,1,定時,89,宇栄原入口（那覇バスターミナル向け）,沖縄200か1691,琉球バス交通
2026/08/13,07:27,07:20,7,遅延 +7分,89,与儀十字路（那覇署前　牧志駅・おもろまち方面）,沖縄200か908,琉球バス交通
2026/08/13,07:27,07:26,1,定時,89,新町入口（那覇バスターミナル向け）,沖縄200か1691,琉球バス交通
2026/08/13,07:27,07:23,4,遅延 +4分,89,公園前（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/13,07:28,07:27,1,定時,89,白銀堂前（那覇・沖水向け）,沖縄200か911,琉球バス交通
2026/08/13,07:28,07:28,0,定時,89,第二ゲート（那覇バスターミナル向け）,沖縄200か1691,琉球バス交通
2026/08/13,07:29,07:25,4,遅延 +4分,89,糸満バスターミナル（那覇・米須・高嶺向け）,沖縄200か1523,琉球バス交通
2026/08/13,07:29,07:29,0,定時,89,阿波根（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/13,07:29,07:29,0,定時,89,開南（那覇バスターミナル・旭橋向け）,沖縄200か908,琉球バス交通
2026/08/13,07:29,07:28,1,定時,89,糸満入口（那覇・沖水向け）,沖縄200か911,琉球バス交通
2026/08/13,07:29,07:27,2,定時,89,翁長（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/13,07:30,07:27,3,定時,89,翁長入口（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/13,07:30,07:29,1,定時,89,旭橋・那覇バスターミナル　のりば１０,沖縄200か 931,沖縄バス
2026/08/13,07:31,07:30,1,定時,89,西崎入口（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/13,07:31,07:30,1,定時,89,赤嶺駅前（那覇バスターミナル向け）,沖縄200か1691,琉球バス交通
2026/08/13,07:31,07:29,2,定時,89,那覇高校前（那覇バスターミナル・旭橋向け）,沖縄200か908,琉球バス交通
2026/08/13,07:31,07:31,0,定時,89,潮平（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/13,07:31,07:29,2,定時,89,豊見城南高校前（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/13,07:32,07:26,6,遅延 +6分,89,県庁南口（那覇バスターミナル・旭橋向け）,沖縄200か908,琉球バス交通
2026/08/13,07:32,07:29,3,定時,89,旭町（開南・国場向け）,沖縄200か 931,沖縄バス
2026/08/13,07:33,07:23,10,遅延 +10分,89,西壷川（開南・国場向け）,沖縄200か 931,沖縄バス
2026/08/13,07:34,07:30,4,遅延 +4分,89,与根入口（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/13,07:34,07:29,5,遅延 +5分,89,阿波根（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/13,07:34,07:27,7,遅延 +7分,89,上泉（那覇バスターミナル・小禄向け）,沖縄200か908,琉球バス交通
2026/08/13,07:35,07:34,1,定時,89,翁長（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/13,07:35,07:38,-3,早着 -3分,89,座安入口（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/13,07:35,07:32,3,定時,89,赤嶺安里原（那覇バスターミナル向け）,沖縄200か1691,琉球バス交通
2026/08/13,07:35,07:32,3,定時,89,壺川（開南・国場向け）,沖縄200か 931,沖縄バス
2026/08/13,07:36,07:34,2,定時,89,翁長入口（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/13,07:36,07:39,-3,早着 -3分,89,伊良波（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/13,07:36,07:37,-1,定時,89,豊見城南高校前（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/13,07:37,07:34,3,定時,89,農協会館前（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/13,07:38,07:35,3,定時,89,小禄駅前（那覇バスターミナル向け）,沖縄200か1691,琉球バス交通
2026/08/13,07:38,07:35,3,定時,89,与儀小学校前（那覇バスターミナル向け）,沖縄200か 931,沖縄バス
2026/08/13,07:39,07:38,1,定時,89,与根入口（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/13,07:39,07:36,3,定時,89,田原（那覇バスターミナル向け）,沖縄200か1691,琉球バス交通
2026/08/13,07:39,07:37,2,定時,89,与儀十字路（那覇署前　牧志駅・おもろまち方面）,沖縄200か 931,沖縄バス
2026/08/13,07:39,07:38,1,定時,89,座安入口（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/13,07:39,07:40,-1,定時,89,我那覇（那覇方面）,沖縄200か 930,沖縄バス
2026/08/13,07:40,07:39,1,定時,89,伊良波（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/13,07:40,07:29,11,遅延 +11分,89,那覇西高校前（那覇バスターミナル向け）,沖縄200か1691,琉球バス交通
2026/08/13,07:40,07:40,0,定時,89,糸満バスターミナル（那覇・米須・高嶺向け）,沖縄230あ 1362,沖縄バス
2026/08/13,07:40,07:42,-2,早着 -2分,89,名嘉地（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/13,07:41,07:41,0,定時,89,糸満市役所入口（那覇・米須・高嶺向け）,沖縄230あ 1362,沖縄バス
2026/08/13,07:41,07:46,-5,早着 -5分,89,開南（那覇バスターミナル・旭橋向け）,沖縄200か 931,沖縄バス
2026/08/13,07:42,07:42,0,定時,89,糸満市場入口（那覇・米須・高嶺向け）,沖縄230あ 1362,沖縄バス
2026/08/13,07:42,07:40,2,定時,89,我那覇（那覇方面）,沖縄200か911,琉球バス交通
2026/08/13,07:43,07:43,0,定時,89,糸満ロータリー（那覇・沖水向け）,沖縄230あ 1362,沖縄バス
2026/08/13,07:43,07:46,-3,早着 -3分,89,金城（那覇バスターミナル向け）,沖縄200か1691,琉球バス交通
2026/08/13,07:43,07:46,-3,早着 -3分,89,高良（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/13,07:43,07:46,-3,早着 -3分,89,那覇高校前（那覇バスターミナル・旭橋向け）,沖縄200か 931,沖縄バス
2026/08/13,07:44,07:44,0,定時,89,糸満西区（那覇・沖水向け）,沖縄230あ 1362,沖縄バス
2026/08/13,07:44,07:44,0,定時,89,白銀堂前（那覇・沖水向け）,沖縄230あ 1362,沖縄バス
2026/08/13,07:44,07:43,1,定時,89,県庁南口（那覇バスターミナル・旭橋向け）,沖縄200か 931,沖縄バス
2026/08/13,07:45,07:45,0,定時,89,糸満入口（那覇・沖水向け）,沖縄230あ 1362,沖縄バス
2026/08/13,07:45,07:42,3,定時,89,名嘉地（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/13,07:45,07:46,-1,定時,89,宇栄原入口（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/13,07:45,07:42,3,定時,89,軍桟橋前（那覇空港→旭橋方面）,沖縄200か1691,琉球バス交通
2026/08/13,07:45,07:46,-1,定時,89,新町入口（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/13,07:46,07:46,0,定時,89,高良（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/13,07:46,07:44,2,定時,89,上泉（那覇バスターミナル・小禄向け）,沖縄200か 931,沖縄バス
2026/08/13,07:47,07:47,0,定時,89,第二ゲート（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/13,07:47,07:45,2,定時,89,公園前（那覇バスターミナル向け）,沖縄200か1691,琉球バス交通
2026/08/13,07:47,07:46,1,定時,89,宇栄原入口（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/13,07:48,07:47,1,定時,89,西崎入口（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/13,07:48,07:48,0,定時,89,潮平（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/13,07:49,07:49,0,定時,89,赤嶺駅前（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/13,07:51,07:50,1,定時,89,阿波根（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/13,07:52,07:51,1,定時,89,翁長（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/13,07:52,07:51,1,定時,89,赤嶺安里原（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/13,07:52,07:50,2,定時,89,旭橋・那覇バスターミナル　のりば１０,沖縄200か 931,沖縄バス
2026/08/13,07:53,07:55,-2,早着 -2分,89,糸満バスターミナル（那覇・米須・高嶺向け）,沖縄200か1523,琉球バス交通
2026/08/13,07:54,07:51,3,定時,89,翁長入口（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/13,07:55,07:55,0,定時,89,糸満市役所入口（那覇・米須・高嶺向け）,沖縄200か1523,琉球バス交通
2026/08/13,07:55,07:54,1,定時,89,豊見城南高校前（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/13,07:56,07:54,2,定時,89,小禄駅前（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/13,07:57,07:56,1,定時,89,糸満市場入口（那覇・米須・高嶺向け）,沖縄200か1523,琉球バス交通
2026/08/13,07:57,07:57,0,定時,89,糸満ロータリー（那覇・沖水向け）,沖縄200か1523,琉球バス交通
2026/08/13,07:57,07:56,1,定時,89,与根入口（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/13,07:57,07:55,2,定時,89,田原（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/13,07:57,07:53,4,遅延 +4分,89,旭町（開南・国場向け）,沖縄200か1691,琉球バス交通
2026/08/13,07:58,07:40,18,遅延 +18分,89,西壷川（開南・国場向け）,沖縄200か1691,琉球バス交通
2026/08/13,07:58,07:58,0,定時,89,白銀堂前（那覇・沖水向け）,沖縄200か1523,琉球バス交通
2026/08/13,07:58,07:57,1,定時,89,座安入口（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/13,07:59,07:58,1,定時,89,伊良波（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/13,07:59,07:56,3,定時,89,壺川（開南・国場向け）,沖縄200か1691,琉球バス交通
2026/08/13,07:59,07:59,0,定時,89,糸満入口（那覇・沖水向け）,沖縄200か1523,琉球バス交通
2026/08/13,07:59,08:02,-3,早着 -3分,89,那覇西高校前（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/13,08:02,08:01,1,定時,89,西崎入口（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/13,08:02,07:58,4,遅延 +4分,89,農協会館前（那覇バスターミナル向け）,沖縄200か1691,琉球バス交通
2026/08/13,08:03,08:02,1,定時,89,潮平（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/13,08:03,07:59,4,遅延 +4分,89,与儀小学校前（那覇バスターミナル向け）,沖縄200か1691,琉球バス交通
2026/08/13,08:03,07:59,4,遅延 +4分,89,我那覇（那覇方面）,沖縄230あ 1362,沖縄バス
2026/08/13,08:03,08:02,1,定時,89,金城（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/13,08:04,08:01,3,定時,89,名嘉地（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/13,08:04,08:01,3,定時,89,与儀十字路（那覇署前　牧志駅・おもろまち方面）,沖縄200か1691,琉球バス交通
2026/08/13,08:06,08:09,-3,早着 -3分,89,阿波根（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/13,08:06,08:01,5,遅延 +5分,89,軍桟橋前（那覇空港→旭橋方面）,沖縄200か911,琉球バス交通
2026/08/13,08:06,08:09,-3,早着 -3分,89,高良（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/13,08:06,08:09,-3,早着 -3分,89,開南（那覇バスターミナル・旭橋向け）,沖縄200か1691,琉球バス交通
2026/08/13,08:07,08:04,3,定時,89,公園前（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/13,08:07,08:05,2,定時,89,翁長（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/13,08:07,08:09,-2,早着 -2分,89,那覇高校前（那覇バスターミナル・旭橋向け）,沖縄200か1691,琉球バス交通
2026/08/13,08:08,08:05,3,定時,89,翁長入口（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/13,08:08,08:05,3,定時,89,宇栄原入口（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/13,08:08,08:08,0,定時,89,県庁南口（那覇バスターミナル・旭橋向け）,沖縄200か1691,琉球バス交通
2026/08/13,08:09,08:08,1,定時,89,豊見城南高校前（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/13,08:09,08:06,3,定時,89,新町入口（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/13,08:10,08:07,3,定時,89,第二ゲート（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/13,08:10,08:08,2,定時,89,赤嶺駅前（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/13,08:10,08:10,0,定時,89,上泉（那覇バスターミナル・小禄向け）,沖縄200か1691,琉球バス交通
2026/08/13,08:11,08:10,1,定時,89,糸満市役所入口（那覇・米須・高嶺向け）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:11,08:10,1,定時,89,与根入口（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/13,08:12,08:11,1,定時,89,糸満市場入口（那覇・米須・高嶺向け）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:12,08:11,1,定時,89,座安入口（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/13,08:12,08:12,0,定時,89,糸満ロータリー（那覇・沖水向け）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:12,08:12,0,定時,89,伊良波（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/13,08:12,08:12,0,定時,89,旭橋・那覇バスターミナル　のりば１０,沖縄200か911,琉球バス交通
2026/08/13,08:14,08:13,1,定時,89,白銀堂前（那覇・沖水向け）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:14,08:13,1,定時,89,我那覇（那覇方面）,沖縄200か1523,琉球バス交通
2026/08/13,08:14,08:10,4,遅延 +4分,89,赤嶺安里原（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/13,08:14,08:14,0,定時,89,糸満入口（那覇・沖水向け）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:15,08:11,4,遅延 +4分,89,旭町（開南・国場向け）,沖縄200か911,琉球バス交通
2026/08/13,08:15,08:12,3,定時,89,西壷川（開南・国場向け）,沖縄200か911,琉球バス交通
2026/08/13,08:16,08:11,5,遅延 +5分,89,旭町（開南・国場向け）,沖縄200か 930,沖縄バス
2026/08/13,08:17,08:16,1,定時,89,西崎入口（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:17,08:15,2,定時,89,名嘉地（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/13,08:17,08:12,5,遅延 +5分,89,小禄駅前（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/13,08:17,08:14,3,定時,89,壺川（開南・国場向け）,沖縄200か911,琉球バス交通
2026/08/13,08:18,08:18,0,定時,89,西崎小学校入口（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:19,08:13,6,遅延 +6分,89,田原（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/13,08:19,08:21,-2,早着 -2分,89,西壷川（開南・国場向け）,沖縄200か 930,沖縄バス
2026/08/13,08:19,08:19,0,定時,89,工業団地入口（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:19,08:20,-1,定時,89,高良（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/13,08:20,08:20,0,定時,89,西崎二丁目（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:20,08:16,4,遅延 +4分,89,農協会館前（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/13,08:21,08:18,3,定時,89,宇栄原入口（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/13,08:21,08:17,4,遅延 +4分,89,与儀小学校前（那覇バスターミナル向け）,沖縄200か911,琉球バス交通
2026/08/13,08:21,08:19,2,定時,89,新町入口（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/13,08:22,08:22,0,定時,89,西崎第二団地前（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:22,08:20,2,定時,89,第二ゲート（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/13,08:22,08:20,2,定時,89,那覇西高校前（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/13,08:22,08:22,0,定時,89,赤嶺駅前（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/13,08:22,08:19,3,定時,89,与儀十字路（那覇署前　牧志駅・おもろまち方面）,沖縄200か911,琉球バス交通
2026/08/13,08:23,08:22,1,定時,89,西崎運動公園前（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:25,08:25,0,定時,89,西崎中学校入口（那覇・向陽高校向け）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:25,08:27,-2,早着 -2分,89,金城（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/13,08:25,08:27,-2,早着 -2分,89,開南（那覇バスターミナル・旭橋向け）,沖縄200か911,琉球バス交通
2026/08/13,08:26,08:24,2,定時,89,赤嶺安里原（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/13,08:26,08:20,6,遅延 +6分,89,軍桟橋前（那覇空港→旭橋方面）,沖縄230あ 1362,沖縄バス
2026/08/13,08:26,08:27,-1,定時,89,那覇高校前（那覇バスターミナル・旭橋向け）,沖縄200か911,琉球バス交通
2026/08/13,08:27,08:27,0,定時,89,阿波根（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:27,08:27,0,定時,89,開南（那覇バスターミナル・旭橋向け）,沖縄200か 930,沖縄バス
2026/08/13,08:28,08:28,0,定時,89,翁長（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:28,08:22,6,遅延 +6分,89,公園前（那覇バスターミナル向け）,沖縄230あ 1362,沖縄バス
2026/08/13,08:28,08:28,0,定時,89,翁長入口（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:28,08:24,4,遅延 +4分,89,県庁南口（那覇バスターミナル・旭橋向け）,沖縄200か911,琉球バス交通
2026/08/13,08:29,08:26,3,定時,89,小禄駅前（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/13,08:29,08:28,1,定時,89,那覇高校前（那覇バスターミナル・旭橋向け）,沖縄200か 930,沖縄バス
2026/08/13,08:29,08:25,4,遅延 +4分,89,上泉（那覇バスターミナル・小禄向け）,沖縄200か911,琉球バス交通
2026/08/13,08:30,08:30,0,定時,89,糸満バスターミナル（那覇・米須・高嶺向け）,沖縄200か1590,琉球バス交通
2026/08/13,08:30,08:31,-1,定時,89,豊見城南高校前（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:30,08:27,3,定時,89,田原（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/13,08:31,08:24,7,遅延 +7分,89,県庁南口（那覇バスターミナル・旭橋向け）,沖縄200か 930,沖縄バス
2026/08/13,08:31,08:28,3,定時,89,那覇バスターミナル　おりば G,沖縄200か911,琉球バス交通
2026/08/13,08:32,08:31,1,定時,89,糸満市役所入口（那覇・米須・高嶺向け）,沖縄200か1590,琉球バス交通
2026/08/13,08:32,08:28,4,遅延 +4分,89,旭橋・那覇バスターミナル　のりば１０,沖縄230あ 1362,沖縄バス
2026/08/13,08:32,08:25,7,遅延 +7分,89,上泉（那覇バスターミナル・小禄向け）,沖縄200か 930,沖縄バス
2026/08/13,08:32,08:32,0,定時,89,糸満市場入口（那覇・米須・高嶺向け）,沖縄200か1590,琉球バス交通
2026/08/13,08:33,08:33,0,定時,89,与根入口（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:33,08:28,5,遅延 +5分,89,那覇西高校前（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/13,08:33,08:32,1,定時,89,糸満ロータリー（那覇・沖水向け）,沖縄200か1590,琉球バス交通
2026/08/13,08:33,08:34,-1,定時,89,座安入口（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:34,08:35,-1,定時,89,伊良波（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:35,08:33,2,定時,89,白銀堂前（那覇・沖水向け）,沖縄200か1590,琉球バス交通
2026/08/13,08:35,08:29,6,遅延 +6分,89,旭町（開南・国場向け）,沖縄230あ 1362,沖縄バス
2026/08/13,08:36,08:34,2,定時,89,糸満入口（那覇・沖水向け）,沖縄200か1590,琉球バス交通
2026/08/13,08:36,08:36,0,定時,89,我那覇（那覇方面）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:37,08:41,-4,早着 -4分,89,金城（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/13,08:38,08:38,0,定時,89,名嘉地（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:38,08:33,5,遅延 +5分,89,軍桟橋前（那覇空港→旭橋方面）,沖縄200か1523,琉球バス交通
2026/08/13,08:38,08:39,-1,定時,89,西壷川（開南・国場向け）,沖縄230あ 1362,沖縄バス
2026/08/13,08:39,08:36,3,定時,89,西崎入口（那覇バスターミナル向け）,沖縄200か1590,琉球バス交通
2026/08/13,08:39,08:32,7,遅延 +7分,89,壺川（開南・国場向け）,沖縄230あ 1362,沖縄バス
2026/08/13,08:39,08:35,4,遅延 +4分,89,公園前（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/13,08:40,08:41,-1,定時,89,高良（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/13,08:41,08:37,4,遅延 +4分,89,潮平（那覇バスターミナル向け）,沖縄200か1590,琉球バス交通
