日付,到着時刻,定刻,遅延(分),状況,系統,バス停名,ナンバー,バス会社
2026/08/14,07:53,,,定刻不明,98,志真志ハイツ入口（バイパス向け）,沖縄230あ1802,琉球バス交通
2026/08/14,07:53,07:47,6,遅延 +6分,98,山下（豊崎向け）,沖縄200か1616,琉球バス交通
2026/08/14,07:53,07:41,12,遅延 +12分,98,アウトレットモールあしびなー前（道の駅豊崎向け）,沖縄200か1241,琉球バス交通
2026/08/14,07:54,07:54,0,定時,98,陽明高校前（古島駅向け）,沖縄200か1396,琉球バス交通
2026/08/14,07:54,,,定刻不明,98,志真志住宅前（バイパス向け）,沖縄230あ1802,琉球バス交通
2026/08/14,07:54,07:42,12,遅延 +12分,98,道の駅豊崎（終点）,沖縄200か1241,琉球バス交通
2026/08/14,07:55,07:50,5,遅延 +5分,98,小禄入口（豊崎向け）,沖縄200か1616,琉球バス交通
2026/08/14,07:55,07:50,5,遅延 +5分,98,小禄（豊崎向け）,沖縄200か1616,琉球バス交通
2026/08/14,07:56,07:57,-1,定時,98,長田（バイパス向け）,沖縄230あ1802,琉球バス交通
2026/08/14,07:56,07:56,0,定時,98,沢岻（おもろまち駅向け）,沖縄200か1396,琉球バス交通
2026/08/14,07:58,07:50,8,遅延 +8分,98,小禄自治会館入口（豊崎向け）,沖縄200か1616,琉球バス交通
2026/08/14,07:59,08:01,-2,早着 -2分,98,沖縄国際大学入口（バイパス・大謝名向け）,沖縄230あ1802,琉球バス交通
2026/08/14,07:59,07:58,1,定時,98,末吉団地前（おもろまち駅向け）,沖縄200か1396,琉球バス交通
2026/08/14,07:59,07:54,5,遅延 +5分,98,宇栄原団地前（豊崎向け）,沖縄200か1616,琉球バス交通
2026/08/14,08:00,07:57,3,定時,98,とみぐすく南（豊崎向け）,沖縄200か1616,琉球バス交通
2026/08/14,08:02,08:02,0,定時,98,沖縄国際大学前（バイパス・大謝名向け）,沖縄230あ1802,琉球バス交通
2026/08/14,08:02,07:59,3,定時,98,古島駅前（おもろまち駅向け）,沖縄200か1396,琉球バス交通
2026/08/14,08:03,07:58,5,遅延 +5分,98,平和台北口（豊崎向け）,沖縄200か1616,琉球バス交通
2026/08/14,08:03,,,定刻不明,98,第一佐真下（バイパス・大謝名向け）,沖縄230あ1802,琉球バス交通
2026/08/14,08:04,08:00,4,遅延 +4分,98,宜保公民館前（豊崎向け）,沖縄200か1616,琉球バス交通
2026/08/14,08:05,,,定刻不明,98,第二佐真下（バイパス・大謝名向け）,沖縄230あ1802,琉球バス交通
2026/08/14,08:05,08:01,4,遅延 +4分,98,興南高校前（国際通り・開南・久茂地向け）,沖縄200か1396,琉球バス交通
2026/08/14,08:05,08:00,5,遅延 +5分,98,宜保（豊崎向け）,沖縄200か1616,琉球バス交通
2026/08/14,08:06,08:02,4,遅延 +4分,98,豊見城中央病院前（豊崎向け）,沖縄200か1616,琉球バス交通
2026/08/14,08:08,08:03,5,遅延 +5分,98,平和台団地入口（豊崎向け）,沖縄200か1616,琉球バス交通
2026/08/14,08:08,08:10,-2,早着 -2分,98,真栄原（古島駅向け）,沖縄230あ1802,琉球バス交通
2026/08/14,08:08,08:03,5,遅延 +5分,98,真嘉比（国際通り・開南・久茂地向け）,沖縄200か1396,琉球バス交通
2026/08/14,08:09,08:04,5,遅延 +5分,98,おもろまち駅前（国際通り・開南・久茂地向け）,沖縄200か1396,琉球バス交通
2026/08/14,08:10,08:06,4,遅延 +4分,98,我那覇（糸満・豊崎向け）,沖縄200か1616,琉球バス交通
2026/08/14,08:11,08:14,-3,早着 -3分,98,広栄団地入口（古島駅向け）,沖縄230あ1802,琉球バス交通
2026/08/14,08:11,08:06,5,遅延 +5分,98,伊良波（糸満・豊崎向け）,沖縄200か1616,琉球バス交通
2026/08/14,08:12,08:11,1,定時,98,安里一区（国際通り向け）,沖縄200か1396,琉球バス交通
2026/08/14,08:13,08:08,5,遅延 +5分,98,与根入口（糸満・豊崎向け）,沖縄200か1616,琉球バス交通
2026/08/14,08:14,08:14,0,定時,98,広栄（古島駅向け）,沖縄230あ1802,琉球バス交通
2026/08/14,08:14,08:11,3,定時,98,翁長北（道の駅豊崎向け）,沖縄200か1616,琉球バス交通
2026/08/14,08:15,08:11,4,遅延 +4分,98,安里（那覇バスターミナル・旭橋向け）,沖縄200か1396,琉球バス交通
2026/08/14,08:16,08:20,-4,早着 -4分,98,嘉数（宜野湾市）（古島駅向け）,沖縄230あ1802,琉球バス交通
2026/08/14,08:16,08:19,-3,早着 -3分,98,牧志（那覇バスターミナル・旭橋向け）,沖縄200か1396,琉球バス交通
2026/08/14,08:18,08:13,5,遅延 +5分,98,豊崎入口（道の駅豊崎向け）,沖縄200か1616,琉球バス交通
2026/08/14,08:19,08:14,5,遅延 +5分,98,アウトレットモールあしびなー前（道の駅豊崎向け）,沖縄200か1616,琉球バス交通
2026/08/14,08:20,08:14,6,遅延 +6分,98,ホテルコレクティブ前（那覇バスターミナル・旭橋向け）,沖縄200か1396,琉球バス交通
2026/08/14,08:21,08:16,5,遅延 +5分,98,道の駅豊崎（終点）,沖縄200か1616,琉球バス交通
2026/08/14,08:22,08:19,3,定時,98,県庁北口（那覇バスターミナル・旭橋向け）,沖縄200か1396,琉球バス交通
2026/08/14,08:23,08:26,-3,早着 -3分,98,浅野浦（古島駅向け）,沖縄230あ1802,琉球バス交通
2026/08/14,08:24,08:25,-1,定時,98,琉大北口駐車場（那覇・豊崎向け）,沖縄200か1519,琉球バス交通
2026/08/14,08:25,08:23,2,定時,98,旭橋・那覇バスターミナル（公園前向け）,沖縄200か1396,琉球バス交通
2026/08/14,08:27,,,定刻不明,98,志真志三丁目（バイパス向け）,沖縄200か1519,琉球バス交通
2026/08/14,08:28,,,定刻不明,98,志真志ハイツ入口（バイパス向け）,沖縄200か1519,琉球バス交通
2026/08/14,08:28,08:28,0,定時,98,大平（浦添市）（古島駅向け）,沖縄230あ1802,琉球バス交通
2026/08/14,08:30,08:33,-3,早着 -3分,98,陽明高校前（古島駅向け）,沖縄230あ1802,琉球バス交通
2026/08/14,08:32,,,定刻不明,98,志真志住宅前（バイパス向け）,沖縄200か1519,琉球バス交通
2026/08/14,08:33,08:32,1,定時,98,長田（バイパス向け）,沖縄200か1519,琉球バス交通
2026/08/14,08:33,08:23,10,遅延 +10分,98,公園前（高良・小禄・空港向け）,沖縄200か1396,琉球バス交通
2026/08/14,08:33,08:24,9,遅延 +9分,98,軍桟橋前（豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/14,08:35,08:24,11,遅延 +11分,98,山下（豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/14,08:36,08:36,0,定時,98,沢岻（おもろまち駅向け）,沖縄230あ1802,琉球バス交通
2026/08/14,08:37,08:36,1,定時,98,沖縄国際大学入口（バイパス・大謝名向け）,沖縄200か1519,琉球バス交通
2026/08/14,08:37,08:28,9,遅延 +9分,98,小禄入口（豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/14,08:38,08:38,0,定時,98,沖縄国際大学前（バイパス・大謝名向け）,沖縄200か1519,琉球バス交通
2026/08/14,08:38,08:28,10,遅延 +10分,98,小禄（豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/14,08:39,,,定刻不明,98,第一佐真下（バイパス・大謝名向け）,沖縄200か1519,琉球バス交通
2026/08/14,08:39,08:38,1,定時,98,末吉団地前（おもろまち駅向け）,沖縄230あ1802,琉球バス交通
2026/08/14,08:39,08:28,11,遅延 +11分,98,小禄自治会館入口（豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/14,08:40,08:39,1,定時,98,古島駅前（おもろまち駅向け）,沖縄230あ1802,琉球バス交通
2026/08/14,08:41,,,定刻不明,98,第二佐真下（バイパス・大謝名向け）,沖縄200か1519,琉球バス交通
2026/08/14,08:41,08:28,13,遅延 +13分,98,小禄南小学校入口（豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/14,08:41,08:32,9,遅延 +9分,98,宇栄原団地前（豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/14,08:42,08:34,8,遅延 +8分,98,とみぐすく南（豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/14,08:43,08:41,2,定時,98,興南高校前（国際通り・開南・久茂地向け）,沖縄230あ1802,琉球バス交通
2026/08/14,08:43,08:35,8,遅延 +8分,98,平和台北口（豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/14,08:44,08:44,0,定時,98,真栄原（古島駅向け）,沖縄200か1519,琉球バス交通
2026/08/14,08:44,08:37,7,遅延 +7分,98,宜保公民館前（豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/14,08:45,08:37,8,遅延 +8分,98,宜保（豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/14,08:45,08:42,3,定時,98,真嘉比（国際通り・開南・久茂地向け）,沖縄230あ1802,琉球バス交通
2026/08/14,08:46,08:49,-3,早着 -3分,98,広栄団地入口（古島駅向け）,沖縄200か1519,琉球バス交通
2026/08/14,08:46,08:44,2,定時,98,おもろまち駅前（国際通り・開南・久茂地向け）,沖縄230あ1802,琉球バス交通
2026/08/14,08:46,08:39,7,遅延 +7分,98,豊見城中央病院前（豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/14,08:47,08:49,-2,早着 -2分,98,広栄（古島駅向け）,沖縄200か1519,琉球バス交通
2026/08/14,08:47,08:40,7,遅延 +7分,98,平和台団地入口（豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/14,08:49,08:50,-1,定時,98,安里一区（国際通り向け）,沖縄230あ1802,琉球バス交通
2026/08/14,08:52,08:52,0,定時,98,嘉数（宜野湾市）（古島駅向け）,沖縄200か1519,琉球バス交通
2026/08/14,08:52,08:50,2,定時,98,安里（那覇バスターミナル・旭橋向け）,沖縄230あ1802,琉球バス交通
2026/08/14,08:52,08:44,8,遅延 +8分,98,我那覇（糸満・豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/14,08:53,08:44,9,遅延 +9分,98,伊良波（糸満・豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/14,08:53,,,定刻不明,98,牧志（那覇バスターミナル・旭橋向け）,沖縄230あ1802,琉球バス交通
2026/08/14,08:54,08:56,-2,早着 -2分,98,浅野浦（古島駅向け）,沖縄200か1519,琉球バス交通
2026/08/14,08:55,08:46,9,遅延 +9分,98,座安入口（糸満・豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/14,08:56,08:46,10,遅延 +10分,98,与根入口（糸満・豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/14,08:57,08:54,3,定時,98,ホテルコレクティブ前（那覇バスターミナル・旭橋向け）,沖縄230あ1802,琉球バス交通
2026/08/17,07:00,,,定刻不明,98,第一佐真下（バイパス・大謝名向け）,沖縄200か1679,琉球バス交通
2026/08/17,07:00,06:59,1,定時,98,おもろまち駅前（国際通り・開南・久茂地向け）,沖縄230あ1615,琉球バス交通
2026/08/17,07:00,06:50,10,遅延 +10分,98,小禄南小学校入口（豊崎向け）,沖縄200か1317,琉球バス交通
2026/08/17,07:00,06:53,7,遅延 +7分,98,宇栄原団地前（豊崎向け）,沖縄200か1317,琉球バス交通
2026/08/17,07:01,07:04,-3,早着 -3分,98,安里一区（国際通り向け）,沖縄230あ1615,琉球バス交通
2026/08/17,07:01,06:55,6,遅延 +6分,98,とみぐすく南（豊崎向け）,沖縄200か1317,琉球バス交通
2026/08/17,07:02,,,定刻不明,98,第二佐真下（バイパス・大謝名向け）,沖縄200か1679,琉球バス交通
2026/08/17,07:03,06:56,7,遅延 +7分,98,平和台北口（豊崎向け）,沖縄200か1317,琉球バス交通
2026/08/17,07:03,06:58,5,遅延 +5分,98,宜保公民館前（豊崎向け）,沖縄200か1317,琉球バス交通
2026/08/17,07:04,07:04,0,定時,98,安里（那覇バスターミナル・旭橋向け）,沖縄230あ1615,琉球バス交通
2026/08/17,07:04,06:58,6,遅延 +6分,98,宜保（豊崎向け）,沖縄200か1317,琉球バス交通
2026/08/17,07:05,,,定刻不明,98,牧志（那覇バスターミナル・旭橋向け）,沖縄230あ1615,琉球バス交通
2026/08/17,07:06,07:04,2,定時,98,真栄原（古島駅向け）,沖縄200か1679,琉球バス交通
2026/08/17,07:06,07:00,6,遅延 +6分,98,豊見城中央病院前（豊崎向け）,沖縄200か1317,琉球バス交通
2026/08/17,07:07,07:07,0,定時,98,ホテルコレクティブ前（那覇バスターミナル・旭橋向け）,沖縄230あ1615,琉球バス交通
2026/08/17,07:07,07:01,6,遅延 +6分,98,平和台団地入口（豊崎向け）,沖縄200か1317,琉球バス交通
2026/08/17,07:08,07:08,0,定時,98,広栄団地入口（古島駅向け）,沖縄200か1679,琉球バス交通
2026/08/17,07:09,07:12,-3,早着 -3分,98,県庁北口（那覇バスターミナル・旭橋向け）,沖縄230あ1615,琉球バス交通
2026/08/17,07:11,07:04,7,遅延 +7分,98,我那覇（糸満・豊崎向け）,沖縄200か1317,琉球バス交通
2026/08/17,07:11,07:08,3,定時,98,広栄（古島駅向け）,沖縄200か1679,琉球バス交通
2026/08/17,07:12,07:05,7,遅延 +7分,98,伊良波（糸満・豊崎向け）,沖縄200か1317,琉球バス交通
2026/08/17,07:12,07:06,6,遅延 +6分,98,座安入口（糸満・豊崎向け）,沖縄200か1317,琉球バス交通
2026/08/17,07:13,07:06,7,遅延 +7分,98,与根入口（糸満・豊崎向け）,沖縄200か1317,琉球バス交通
2026/08/17,07:13,07:15,-2,早着 -2分,98,旭橋・那覇バスターミナル（公園前向け）,沖縄230あ1615,琉球バス交通
2026/08/17,07:14,07:08,6,遅延 +6分,98,翁長北（道の駅豊崎向け）,沖縄200か1317,琉球バス交通
2026/08/17,07:15,07:11,4,遅延 +4分,98,嘉数（宜野湾市）（古島駅向け）,沖縄200か1679,琉球バス交通
2026/08/17,07:17,07:14,3,定時,98,浅野浦（古島駅向け）,沖縄200か1679,琉球バス交通
2026/08/17,07:17,07:10,7,遅延 +7分,98,豊崎入口（道の駅豊崎向け）,沖縄200か1317,琉球バス交通
2026/08/17,07:18,07:11,7,遅延 +7分,98,アウトレットモールあしびなー前（道の駅豊崎向け）,沖縄200か1317,琉球バス交通
2026/08/17,07:19,07:16,3,定時,98,大平（浦添市）（古島駅向け）,沖縄200か1679,琉球バス交通
2026/08/17,07:20,07:20,0,定時,98,琉大北口駐車場（那覇・豊崎向け）,沖縄200か1396,琉球バス交通
2026/08/17,07:20,07:12,8,遅延 +8分,98,道の駅豊崎（終点）,沖縄200か1317,琉球バス交通
2026/08/17,07:22,,,定刻不明,98,志真志三丁目（バイパス向け）,沖縄200か1396,琉球バス交通
2026/08/17,07:22,07:18,4,遅延 +4分,98,陽明高校前（古島駅向け）,沖縄200か1679,琉球バス交通
2026/08/17,07:23,07:16,7,遅延 +7分,98,軍桟橋前（豊崎向け）,沖縄230あ1615,琉球バス交通
2026/08/17,07:23,,,定刻不明,98,志真志ハイツ入口（バイパス向け）,沖縄200か1396,琉球バス交通
2026/08/17,07:25,07:20,5,遅延 +5分,98,沢岻（おもろまち駅向け）,沖縄200か1679,琉球バス交通
2026/08/17,07:25,07:17,8,遅延 +8分,98,山下（豊崎向け）,沖縄230あ1615,琉球バス交通
2026/08/17,07:26,07:22,4,遅延 +4分,98,末吉団地前（おもろまち駅向け）,沖縄200か1679,琉球バス交通
2026/08/17,07:26,,,定刻不明,98,志真志住宅前（バイパス向け）,沖縄200か1396,琉球バス交通
2026/08/17,07:26,07:20,6,遅延 +6分,98,小禄入口（豊崎向け）,沖縄230あ1615,琉球バス交通
2026/08/17,07:27,07:25,2,定時,98,長田（バイパス向け）,沖縄200か1396,琉球バス交通
2026/08/17,07:27,07:23,4,遅延 +4分,98,古島駅前（おもろまち駅向け）,沖縄200か1679,琉球バス交通
2026/08/17,07:27,07:20,7,遅延 +7分,98,小禄（豊崎向け）,沖縄230あ1615,琉球バス交通
2026/08/17,07:29,07:20,9,遅延 +9分,98,小禄自治会館入口（豊崎向け）,沖縄230あ1615,琉球バス交通
2026/08/17,07:30,07:20,10,遅延 +10分,98,小禄南小学校入口（豊崎向け）,沖縄230あ1615,琉球バス交通
2026/08/17,07:30,07:28,2,定時,98,沖縄国際大学入口（バイパス・大謝名向け）,沖縄200か1396,琉球バス交通
2026/08/17,07:30,07:24,6,遅延 +6分,98,宇栄原団地前（豊崎向け）,沖縄230あ1615,琉球バス交通
2026/08/17,07:31,07:25,6,遅延 +6分,98,興南高校前（国際通り・開南・久茂地向け）,沖縄200か1679,琉球バス交通
2026/08/17,07:32,07:29,3,定時,98,沖縄国際大学前（バイパス・大謝名向け）,沖縄200か1396,琉球バス交通
2026/08/17,07:32,07:26,6,遅延 +6分,98,とみぐすく南（豊崎向け）,沖縄230あ1615,琉球バス交通
2026/08/17,07:32,,,定刻不明,98,第一佐真下（バイパス・大謝名向け）,沖縄200か1396,琉球バス交通
2026/08/17,07:32,07:27,5,遅延 +5分,98,平和台北口（豊崎向け）,沖縄230あ1615,琉球バス交通
2026/08/17,07:33,07:27,6,遅延 +6分,98,真嘉比（国際通り・開南・久茂地向け）,沖縄200か1679,琉球バス交通
2026/08/17,07:33,07:29,4,遅延 +4分,98,宜保公民館前（豊崎向け）,沖縄230あ1615,琉球バス交通
2026/08/17,07:34,07:29,5,遅延 +5分,98,宜保（豊崎向け）,沖縄230あ1615,琉球バス交通
2026/08/17,07:34,,,定刻不明,98,第二佐真下（バイパス・大謝名向け）,沖縄200か1396,琉球バス交通
2026/08/17,07:34,07:29,5,遅延 +5分,98,おもろまち駅前（国際通り・開南・久茂地向け）,沖縄200か1679,琉球バス交通
2026/08/17,07:36,07:31,5,遅延 +5分,98,豊見城中央病院前（豊崎向け）,沖縄230あ1615,琉球バス交通
2026/08/17,07:36,07:35,1,定時,98,真栄原（古島駅向け）,沖縄200か1396,琉球バス交通
2026/08/17,07:37,07:34,3,定時,98,安里一区（国際通り向け）,沖縄200か1679,琉球バス交通
2026/08/17,07:37,07:32,5,遅延 +5分,98,平和台団地入口（豊崎向け）,沖縄230あ1615,琉球バス交通
2026/08/17,07:38,07:40,-2,早着 -2分,98,広栄団地入口（古島駅向け）,沖縄200か1396,琉球バス交通
2026/08/17,07:39,07:34,5,遅延 +5分,98,安里（那覇バスターミナル・旭橋向け）,沖縄200か1679,琉球バス交通
2026/08/17,07:40,07:40,0,定時,98,広栄（古島駅向け）,沖縄200か1396,琉球バス交通
2026/08/17,07:40,07:42,-2,早着 -2分,98,牧志（那覇バスターミナル・旭橋向け）,沖縄200か1679,琉球バス交通
2026/08/17,07:42,07:37,5,遅延 +5分,98,ホテルコレクティブ前（那覇バスターミナル・旭橋向け）,沖縄200か1679,琉球バス交通
2026/08/17,07:43,07:35,8,遅延 +8分,98,我那覇（糸満・豊崎向け）,沖縄230あ1615,琉球バス交通
2026/08/17,07:44,07:35,9,遅延 +9分,98,伊良波（糸満・豊崎向け）,沖縄230あ1615,琉球バス交通
2026/08/17,07:45,07:42,3,定時,98,県庁北口（那覇バスターミナル・旭橋向け）,沖縄200か1679,琉球バス交通
2026/08/17,07:46,07:44,2,定時,98,嘉数（宜野湾市）（古島駅向け）,沖縄200か1396,琉球バス交通
2026/08/17,07:46,07:36,10,遅延 +10分,98,座安入口（糸満・豊崎向け）,沖縄230あ1615,琉球バス交通
2026/08/17,07:46,07:36,10,遅延 +10分,98,与根入口（糸満・豊崎向け）,沖縄230あ1615,琉球バス交通
2026/08/17,07:47,07:38,9,遅延 +9分,98,翁長北（道の駅豊崎向け）,沖縄230あ1615,琉球バス交通
